v1,v3,v4,v5,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v22,v23,v24,v25
14385,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,420000,0.5,256000,-0.5,1,363480,414367,330767,19726810,55,169,0
14386,2,1,-0.5,-2,0.5,-0.5,1,-0.5,2,1011000,-0.5,283918,-0.5,1,1019600,1090972,938032,19762093,17,169,1
14387,2,1.5,-0.5,-2,0.5,-0.5,1,-0.5,2,580000,-0.5,496000,0.5,1,545340,588967,518073,94697752,5,169,0
14388,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,590000,0.5,294337,-0.5,1,589941,625337,560444,19817409,43,169,1
14389,2,0.5,-0.5,-2,0.5,-0.5,1,1,2,570000,1,397000,-0.5,1,548716,576152,499332,19741451,38,169,1
14390,2,1,-0.5,-2,0.5,-0.5,1,-0.5,2,518000,-0.5,352000,-0.5,1,500825,535883,455751,54771610,13,169,1
14391,2,1,-0.5,-2,0.5,-0.5,1,-0.5,2,755000,-0.5,638415,1,1,821819,887565,756073,63066388,10,169,1
14392,2,1.5,-0.5,-2,0.5,-0.5,1,-0.5,2,851000,-0.5,725793,-0.5,1,801121,865211,745043,54771021,14,170,1
14393,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,690000,0.5,356114,-0.5,1,672450,712797,632103,19702350,40,170,1
14394,2,1.5,-0.5,-2,0.5,-0.5,1,0.5,2,788000,0.5,542000,-0.5,1,748046,800409,688202,19768841,43,170,1
14395,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,650000,0.5,560084,-0.5,1,571779,617521,526037,19585803,61,170,1
14396,2,0.5,-0.5,-2,0.5,-0.5,1,-1.5,2,253000,-1.5,97450,0.5,1,259376,280126,241220,19798798,45,170,1
14397,2,1,-0.5,-2,0.5,-0.5,1,-1.5,2,690000,-1.5,544000,-0.5,1,669717,709900,622837,79844644,8,170,1
14398,2,1,-0.5,-2,0.5,-0.5,1,0.5,2,1225000,0.5,575000,-0.5,1,1062978,1148016,956680,19593728,58,170,1
14399,2,0.5,-0.5,-2,0.5,-0.5,1,-1.5,2,508000,-1.5,350000,0.5,1,502103,532229,466956,19561564,26,170,1
14400,2,-0.5,-0.5,-2,0.5,-0.5,1,0.5,2,827000,0.5,73532,-0.5,1,730926,804019,672452,19604412,54,170,0
14401,2,0,-0.5,-2,0.5,-0.5,1,0.5,2,722500,0.5,487560,-0.5,1,729588,795251,685813,19686806,65,170,1
14402,2,-0.5,-0.5,-2,0.5,-0.5,1,0.5,2,322500,0.5,108935,-0.5,1,348721,432414,272002,19582373,104,170,0
14403,2,1,-0.5,-2,0.5,-0.5,1,-0.5,2,762000,-0.5,356575,0.5,1,712102,761949,676497,19651437,40,170,1
14404,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,806000,0.5,422343,-0.5,1,817523,866574,768472,19604716,55,173,1
14405,2,-0.5,-0.5,-2,0.5,-0.5,1,0.5,2,428000,0.5,136387,-0.5,1,432162,466735,397589,19781737,78,173,1
14406,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,910000,0.5,649000,-0.5,1,897662,942545,834826,19660482,51,173,1
14407,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,890000,0.5,527290,-0.5,1,929194,1003530,845567,19685360,67,173,1
14408,2,1.5,-0.5,-2,0.5,-0.5,1,-1.5,2,665000,-1.5,489000,0.5,1,586666,639466,551466,19561227,26,173,0
14409,2,0.5,-0.5,-2,0.5,-0.5,1,-0.5,2,510000,-0.5,290000,-0.5,1,491940,531295,457504,19703846,34,173,1
14410,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,480000,0.5,355000,-0.5,1,482804,521428,444180,19569168,113,173,1
14411,2,0,-0.5,-2,0.5,-0.5,1,-0.5,2,510000,-0.5,122136,0.5,1,550852,583903,512292,19755971,37,173,1
14412,2,1.5,-0.5,-2,0.5,-0.5,1,0.5,2,807000,0.5,522901,-0.5,1,808120,864688,767714,19793973,29,173,1
14413,2,1.5,-0.5,-2,0.5,-0.5,1,1,2,780000,1,285343,-0.5,1,822372,888162,773030,19789714,36,173,1
14414,2,1.5,-0.5,-2,0.5,-0.5,1,2,2,585000,2,241467,-0.5,1,559156,626255,492057,19741420,29,173,0
14415,2,1,-0.5,-2,0.5,-0.5,1,0.5,2,660000,0.5,79102,-0.5,1,674944,728940,634447,19775319,45,173,1
14416,2,-0.5,-0.5,-2,0.5,-0.5,1,0.5,2,405000,0.5,252000,-0.5,1,376751,403124,346611,19717946,65,173,1
14417,2,0.5,-0.5,-2,0.5,-0.5,1,0,2,618500,0,571630,-0.5,1,761355,822263,685220,19672358,35,173,1
14418,2,1.5,-0.5,-2,0.5,-0.5,1,1,2,810500,1,491010,-0.5,1,782566,829520,735612,19820939,46,173,1
14419,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,540000,0.5,387000,-0.5,1,522765,554131,480944,19840770,42,173,1
14420,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,838000,0.5,75742,-0.5,1,743141,854612,691121,19593762,58,173,0
14421,2,-0.5,-1.5,-2,0.5,-0.5,1,1,2,707000,1,251531,2,1,707545,764149,658017,19756869,35,173,1
14422,2,1.5,-0.5,-2,0.5,-0.5,1,1,2,699500,1,436000,-0.5,1,577476,617899,525503,19816407,38,120,1
14423,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,475000,0.5,217719,-0.5,1,438568,486810,390326,19728072,55,173,1
14424,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,526000,0.5,45761,-0.5,1,415470,448708,386387,19801023,49,173,1
14425,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,717000,0.5,114069,-0.5,1,705771,769290,656367,19584105,64,173,0
14426,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,460000,0.5,349000,-0.5,1,423159,457012,389306,19727311,46,173,1
14427,2,0.5,-0.5,-2,0.5,-0.5,1,0,2,425000,0,43736,-0.5,1,398684,446526,366789,19732502,56,173,0
14428,2,1,-0.5,-2,0.5,-0.5,1,0.5,2,345000,0.5,354000,-0.5,1,487650,531539,443761,19740563,37,173,1
14429,2,0.5,-0.5,-2,0.5,-0.5,1,-2,2,490000,-2,355000,0.5,1,460492,501936,432862,19811820,15,173,0
14430,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,849000,0.5,381690,-0.5,1,852990,904169,801811,19648652,59,173,1
14431,2,0.5,-0.5,-2,0.5,-0.5,1,-2,2,472500,-2,380000,-0.5,1,457007,498138,429587,94700991,7,173,1
14432,2,1.5,-0.5,-2,0.5,-0.5,1,0,2,869000,0,724499,-0.5,1,885397,947375,823419,54772661,12,173,1
14433,2,-0.5,-0.5,-2,0.5,-0.5,1,0.5,2,365000,0.5,68943,-0.5,1,422234,502458,350454,19574690,102,173,1
14434,2,1.5,-0.5,-2,0.5,-0.5,1,1,2,820000,1,860058,-0.5,1,859077,962166,773169,19758364,18,173,1
14435,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,688888,0.5,499000,-0.5,1,629455,686106,572804,19695240,54,173,1
14436,2,0.5,-0.5,-2,0.5,-0.5,1,1,2,820000,1,67647,-0.5,1,830825,888983,789284,19753792,56,173,1
14437,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,875000,0.5,653000,-0.5,1,827917,877592,761684,19582157,62,173,1
14438,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,840000,0.5,638000,-0.5,1,801722,857843,745601,19692316,53,173,1
14439,2,-0.5,-0.5,-2,0.5,-0.5,1,-1.5,2,435000,-1.5,315694,0.5,1,412548,433175,379544,19561639,26,173,1
14440,2,0.5,-0.5,-2,0.5,-0.5,1,1,2,460000,1,66578,-0.5,1,448991,511850,372663,19737290,58,173,1
14441,2,1,-0.5,-2,0.5,-0.5,1,0.5,2,714000,0.5,407437,-0.5,1,681913,722828,634179,19731578,21,173,1
14442,2,0.5,-0.5,-2,0.5,-0.5,1,-2,2,350000,-2,215000,0.5,1,384924,438813,346432,19563262,25,173,1
14443,2,1.5,-0.5,-2,0.5,-0.5,1,0,2,1125000,0,562050,-0.5,1,1127282,1194919,1014554,19673066,21,173,1
14444,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,470000,0.5,437000,-0.5,1,561994,623813,488935,19564455,44,173,1
14445,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,610000,0.5,53301,-0.5,1,605555,653999,551055,19671327,59,173,1
14446,2,1,-0.5,-2,0.5,-0.5,1,0.5,2,589000,0.5,207095,-0.5,1,599052,658957,563109,19708632,39,173,1
14447,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,825000,0.5,320214,-0.5,1,774619,828842,712649,19675482,55,173,1
14448,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,830000,0.5,558000,-0.5,1,780070,842476,709864,19675395,57,173,1
14449,2,1.5,-0.5,-2,0.5,-0.5,1,-2,2,650000,-2,348000,0.5,1,633092,690070,588776,54772344,14,173,1
14450,2,1.5,-0.5,-2,0.5,-0.5,1,-0.5,2,475000,-0.5,320000,0.5,1,446632,486829,406435,19841898,43,173,1
14451,2,0.5,-0.5,-2,0.5,-0.5,1,1,2,600000,1,87147,-0.5,1,614107,650953,583402,19784412,54,173,0
14452,2,1.5,-0.5,-2,0.5,-0.5,1,-0.5,2,685000,-0.5,543660,1,1,854755,931683,777827,19682617,41,173,1
14453,2,1.5,-0.5,-2,0.5,-0.5,1,0.5,2,1040000,0.5,608762,-0.5,1,1068222,1164362,1004129,19794593,25,173,1
14454,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,500000,0.5,51727,-0.5,1,459646,501014,422874,19778404,60,173,0
14455,2,1.5,-0.5,-2,0.5,-0.5,1,0.5,2,1250000,0.5,1260000,-0.5,1,1477570,1610551,1344589,50449100,13,173,1
14456,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,650000,0.5,364233,-0.5,1,655146,701006,609286,19792302,30,173,1
14457,2,1.5,-0.5,-2,0.5,-0.5,1,0.5,2,480500,0.5,56794,-0.5,1,371640,434819,323327,19814125,56,173,0
14458,2,1,-0.5,-2,0.5,-0.5,1,-2,2,465000,-2,334000,0.5,1,465648,493587,428396,51074412,14,173,1
14459,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,1010000,0.5,870000,-0.5,1,945776,993065,860656,19678167,38,173,1
14460,2,1,-0.5,-2,0.5,-0.5,1,0.5,2,1075000,0.5,99099,-0.5,1,1032177,1125073,949603,19765257,49,173,1
14461,2,1.5,-0.5,-2,0.5,-0.5,1,0.5,2,6000,-2,0,-0.5,1,743522,803004,684040,2110726104,44,0,0
14462,2,1.5,-0.5,-2,0.5,-0.5,1,0.5,2,1275000,0.5,368295,-0.5,1,1391966,1600761,1211010,19577737,93,173,0
14463,2,-0.5,-0.5,-2,0.5,-0.5,1,0.5,2,400000,0.5,244800,-0.5,1,390045,432950,351041,19801473,43,174,1
14464,2,1.5,-0.5,-2,0.5,-0.5,1,1,2,1030000,1,543424,-0.5,1,1060856,1145724,965379,19761217,45,174,1
14465,2,1,-0.5,-2,0.5,-0.5,1,-2,2,372000,-2,196000,1,1,423649,470250,355865,19800799,43,174,1
14466,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,450000,0.5,383520,-0.5,1,561632,595330,527934,19704037,45,4725,1
14467,2,2,-0.5,-2,0.5,-0.5,1,2,2,1675000,2,1279330,-0.5,1,1854400,2039840,1668960,19834269,37,174,1
14468,2,0.5,-0.5,-2,0.5,-0.5,1,-0.5,2,725000,-0.5,362294,1,1,736282,787822,699468,19603259,33,174,1
14469,2,0.5,-0.5,-2,0.5,-0.5,1,-2,2,350000,-2,281000,2,1,397266,444938,365485,19760103,29,174,1
14470,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,350000,0.5,334000,-0.5,1,755774,801120,702870,51075430,40,174,1
14471,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,753000,0.5,601000,-0.5,1,737549,781802,685921,19708888,39,174,1
14472,2,0.5,-0.5,-2,0.5,-0.5,1,-0.5,2,375000,-0.5,201875,-0.5,1,390330,421556,370814,19794279,29,174,1
14473,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,640000,0.5,465000,-0.5,1,633023,664674,595042,19702433,39,174,1
14474,2,1,-0.5,-2,0.5,-0.5,1,-0.5,2,385000,-0.5,233000,-0.5,1,542005,590785,498645,19707571,44,174,1
14475,2,0,-0.5,-2,0.5,-0.5,1,0,2,727000,0,62131,-0.5,1,605063,695822,544557,19575744,88,174,0
14476,2,1.5,-0.5,-2,0.5,-0.5,1,1,2,1025000,1,123180,-0.5,1,1053360,1148162,979625,19689410,48,174,1
14477,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,485000,0.5,277000,-0.5,1,449306,485250,417855,19725512,56,174,1
14478,2,0.5,-0.5,-2,0.5,-0.5,1,1,2,770000,1,85118,-0.5,1,756685,824787,703717,19603637,51,174,1
14479,2,1.5,-0.5,-2,0.5,-0.5,1,-0.5,2,637000,-0.5,530000,-0.5,1,655731,701632,609830,19832298,20,174,0
14480,2,0.5,-0.5,-2,0.5,-0.5,1,-2,2,400000,-2,213000,0.5,1,409010,437641,388560,19760312,28,174,1
14481,2,2,-0.5,-2,0.5,-0.5,1,0.5,2,1230000,0.5,921000,-0.5,1,1189683,1249167,1118302,63066531,9,174,1
14482,2,-0.5,-0.5,-2,0.5,-0.5,1,1,2,280000,1,35087,-0.5,1,333689,380405,283636,19736602,63,174,1
14483,2,0,-0.5,-2,0.5,-0.5,1,-1.5,2,250000,-1.5,142000,1,1,348508,376389,317142,19738764,31,174,1
14484,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,610000,0.5,410000,-0.5,1,580880,615733,540218,19825275,38,174,1
14485,2,0.5,-0.5,-2,0.5,-0.5,1,0.5,2,667500,0.5,468000,-0.5,1,617519,660745,561942,19833946,46,174,1
14486,2,1.5,-0.5,-2,0.5,-0.5,1,0.5,2,420000,0.5,273000,-0.5,1,406898,447588,366208,19725563,55,174,1
14487,2,1.5,-0.5,-2,0.5,-0.5,1,0.5,2,703000,0.5,506000,-0.5,1,671839,718868,631529,19703278,48,174,0
14488,2,0.5,-0.5,-2,0.5,-0.5,1,-2,2,483000,-2,348000,0.5,1,471873,500185,443561,54772370,14,174,1
14489,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,463521,505238,435710,19730624,0,0,0
14490,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,558270,619680,468947,19812369,0,0,0
14491,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,758157,833973,697504,19562075,0,0,0
14492,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,458116,481022,421467,19716311,0,0,0
14493,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,930166,985976,855753,19762335,0,0,0
14494,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,438082,473129,407416,19712115,0,0,0
14495,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,670075,710280,623170,19707421,0,0,0
14496,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,595678,637375,553981,69303329,0,0,0
14497,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,410391,463742,377560,19728812,0,0,0
14498,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,614681,670002,571653,54770974,0,0,0
14499,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,613254,656182,558061,19787910,0,0,0
14500,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1037024,1161467,922951,82953479,0,0,0
14501,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1155990,1248469,1075071,19674506,0,0,0
14502,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1463264,1536427,1360836,19812928,0,0,0
14503,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1136936,1227891,1068720,19836853,0,0,0
14504,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,503730,544028,463432,19568012,0,0,0
14505,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1005501,1106051,854676,19763495,0,0,0
14506,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1476902,1580285,1329212,19681804,0,0,0
14507,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,355534,383977,327091,19800809,0,0,0
14508,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,706077,769624,656652,19767935,0,0,0
14509,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,634076,678461,596031,64617241,0,0,0
14510,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,330120,363132,303710,19717348,0,0,0
14511,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1015891,1097162,914302,19761888,0,0,0
14512,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,383580,410431,360565,19719208,0,0,0
14513,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,980963,1069250,892676,19593497,0,0,0
14514,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,394112,425641,370465,19683339,0,0,0
14515,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1069126,1154656,951522,19641745,0,0,0
14516,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,420908,454581,399863,19712049,0,0,0
14517,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,687879,742909,639727,19674101,0,0,0
14518,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,422212,455989,388435,19798234,0,0,0
14519,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,466085,610571,293634,19698361,0,0,0
14520,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,548592,597965,493733,59683037,0,0,0
14521,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,615929,646725,578973,19705508,0,0,0
14522,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,441340,485474,410446,19710018,0,0,0
14523,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,392501,431751,357176,19730165,0,0,0
14524,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,871673,932690,801939,19685796,0,0,0
14525,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,839748,881735,797761,19790999,0,0,0
14526,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,462750,499770,439613,19576268,0,0,0
14527,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,596264,643965,560488,19829286,0,0,0
14528,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,549616,599081,511143,19825369,0,0,0
14529,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,671126,711394,624147,19824292,0,0,0
14530,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1107683,1207374,1019068,19643133,0,0,0
14531,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,513624,544441,472534,19778777,0,0,0
14532,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,398279,438107,370399,19808052,0,0,0
14533,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,853780,905007,794015,19586838,0,0,0
14534,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,445151,467409,409539,19841579,0,0,0
14535,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,766099,858031,697150,19785201,0,0,0
14536,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,781075,851372,718589,19584528,0,0,0
14537,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,671269,711545,624280,19560146,0,0,0
14538,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,414950,452296,381754,61323161,0,0,0
14539,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,743724,832971,699101,19604251,0,0,0
14540,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1828752,2194502,1389852,70396596,0,0,0
14541,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,602642,668933,536351,19782880,0,0,0
14542,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,714250,764248,671395,59683710,0,0,0
14543,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,348534,383387,324137,19818382,0,0,0
14544,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,319612,367554,290847,69303872,0,0,0
14545,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,881787,943512,793608,19795248,0,0,0
14546,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,611891,642486,575178,79525063,0,0,0
14547,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,695630,758237,639980,19605797,0,0,0
14548,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,608357,644858,565772,64692637,0,0,0
14549,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,647875,686748,615481,19673481,0,0,0
14550,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,593652,629271,546160,116156367,0,0,0
14551,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,339591,370154,312424,19706844,0,0,0
14552,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,632922,689885,594947,19693486,0,0,0
14553,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,694630,750200,625167,61278787,0,0,0
14554,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1151118,1231696,1070540,19649513,0,0,0
14555,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,480626,509464,442176,19568955,0,0,0
14556,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,594366,647859,552760,19774451,0,0,0
14557,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,646252,691490,594552,19776529,0,0,0
14558,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,478749,512261,445237,19824970,0,0,0
14559,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,352700,370335,328011,19811687,0,0,0
14560,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,426878,452491,396997,19739909,0,0,0
14561,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,612905,680325,576131,19689781,0,0,0
14562,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1432306,1503921,1332045,19765961,0,0,0
14563,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,595703,637402,548047,19567572,0,0,0
14564,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,411325,444231,386645,19683373,0,0,0
14565,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,511114,557114,460003,19569850,0,0,0
14566,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,741428,785914,689528,19565512,0,0,0
14567,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,371856,401604,345826,19728276,0,0,0
14568,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,489665,523942,455388,19591435,0,0,0
14569,2,-0.5,-1.5,-2,0.5,-0.5,1,-2,2,0,-2,0,-0.5,1,1675570,1792860,1524769,19768458,0,0,0
